user_id,sign_up_date,last_active_date,monthly_revenue,attributed_show_id
user_04287,2022-07-07,2023-06-07,32.82,
user_04288,2017-04-06,2017-09-06,7.51,
user_04289,2019-01-10,2019-09-10,27.63,
user_04290,2022-12-03,2023-08-03,6.86,
user_04291,2019-11-20,2020-02-20,10.86,
user_04292,2017-10-16,2018-10-16,6.98,
user_04293,2020-03-14,2020-10-14,12.94,
user_04294,2019-02-24,2019-08-24,6.61,
user_04295,2018-09-24,2019-04-24,30.25,
user_04296,2021-07-27,2022-01-27,9.64,
user_04297,2017-08-30,2018-04-30,6.88,
user_04298,2020-08-25,2021-04-25,10.95,
user_04299,2023-05-28,2023-12-28,6.73,
user_04300,2020-02-13,2020-09-13,23.56,
user_04301,2018-02-06,2018-07-06,10.27,
user_04302,2020-08-20,2021-02-20,10.4,
user_04303,2025-07-13,2025-11-13,9.75,
user_04304,2018-05-11,2018-10-11,6.95,
user_04305,2018-11-12,2019-02-12,9.8,
user_04306,2023-07-29,2024-05-29,15.5,
user_04307,2021-07-01,2022-04-01,28.23,
user_04308,2021-04-27,2021-10-27,8.96,
user_04309,2020-01-09,2020-09-09,6.46,
user_04310,2021-01-12,2021-10-12,11.25,
user_04311,2017-09-26,2018-04-26,6.96,
user_04312,2021-07-28,2022-01-28,14.28,
user_04313,2017-03-18,2018-01-18,25.47,
user_04314,2025-10-16,2026-07-16,12.57,
user_04315,2018-02-20,2019-01-20,48.32,
user_04316,2021-12-17,2022-03-17,6.42,
user_04317,2018-05-30,2018-11-30,23.14,
user_04318,2021-07-25,2021-12-25,13.11,
user_04319,2024-02-18,2024-08-18,10.08,
user_04320,2025-10-12,2026-03-12,26.69,
user_04321,2021-03-10,2021-07-10,11.34,
user_04322,2018-11-20,2019-07-20,38.23,
user_04323,2023-01-11,2023-06-11,11.75,
user_04324,2023-03-24,2023-08-24,13.11,
user_04325,2017-01-05,2017-05-05,12.89,
user_04326,2023-12-18,2024-08-18,7.32,
user_04327,2025-11-21,2026-05-21,6.49,
user_04328,2017-08-08,2017-12-08,14.02,
user_04329,2022-05-30,2022-11-30,19.98,
user_04330,2019-02-18,2019-05-18,9.28,
user_04331,2021-04-07,2021-11-07,16.68,
user_04332,2024-02-03,2024-08-03,6.42,
user_04333,2024-07-29,2025-01-29,10.34,
user_04334,2017-07-06,2017-11-06,10.64,
user_04335,2021-10-02,2022-02-02,15.15,
user_04336,2020-05-16,2020-12-16,17.07,
user_04337,2023-04-17,2023-08-17,9.42,
user_04338,2018-02-04,2018-10-04,9.47,
user_04339,2020-02-19,2020-08-19,22.97,
user_04340,2019-05-14,2019-11-14,6.55,
user_04341,2025-12-30,2026-06-30,6.62,
user_04342,2024-08-25,2025-03-25,9.11,
user_04343,2024-02-15,2024-06-15,8.85,
user_04344,2023-10-11,2024-06-11,12.9,
user_04345,2020-01-24,2020-04-24,15.09,
user_04346,2019-09-07,2020-03-07,27.62,
user_04347,2022-02-27,2022-10-27,6.23,
user_04348,2020-09-07,2021-06-07,6.68,
user_04349,2023-03-23,2023-05-23,17.83,
user_04350,2025-05-02,2026-01-02,11.25,
user_04351,2021-02-20,2021-09-20,7.48,
user_04352,2017-01-29,2017-12-29,15.18,
user_04353,2021-08-20,2022-01-20,17.54,
user_04354,2024-10-23,2025-08-23,10.09,
user_04355,2025-07-21,2026-05-21,17.35,
user_04356,2017-11-29,2018-06-29,9.12,
user_04357,2024-04-12,2024-10-12,23.4,
user_04358,2023-01-16,2023-10-16,9.05,
user_04359,2024-07-08,2025-03-08,7.84,
user_04360,2021-12-29,2022-02-28,11.57,
user_04361,2020-12-16,2021-05-16,12.06,
user_04362,2021-03-22,2021-07-22,15.76,
user_04363,2021-01-06,2021-08-06,7.46,
user_04364,2025-08-12,2026-01-12,18.85,
user_04365,2017-02-04,2017-08-04,7.18,
user_04366,2019-12-27,2020-07-27,7.04,
user_04367,2021-12-26,2022-03-26,8.17,
user_04368,2023-09-03,2023-12-03,13.0,
user_04369,2019-05-26,2019-11-26,8.64,
user_04370,2024-12-14,2025-09-14,6.63,
user_04371,2018-01-04,2018-10-04,6.58,
user_04372,2024-01-05,2024-07-05,16.38,
user_04373,2025-01-19,2025-07-19,8.98,
user_04374,2021-04-05,2021-08-05,15.93,
user_04375,2017-05-31,2017-07-31,22.56,
user_04376,2025-03-09,2025-06-09,30.43,
user_04377,2023-10-19,2024-06-19,8.5,
user_04378,2018-07-27,2019-01-27,7.39,
user_04379,2024-02-29,2024-12-29,9.06,
user_04380,2020-02-11,2020-07-11,14.59,
user_04381,2022-07-17,2022-11-17,19.29,
user_04382,2018-07-23,2018-11-23,7.78,
user_04383,2023-05-07,2023-08-07,20.69,
user_04384,2023-10-06,2024-05-06,11.49,
user_04385,2017-09-25,2017-11-25,7.79,
user_04386,2025-05-14,2025-08-14,7.31,
user_04387,2019-03-23,2019-06-23,6.36,
user_04388,2019-07-23,2020-04-23,9.92,
user_04389,2025-03-05,2025-07-05,9.83,
user_04390,2019-02-25,2019-06-25,25.84,
user_04391,2017-04-05,2017-08-05,11.54,
user_04392,2024-10-09,2025-01-09,8.12,
user_04393,2023-11-22,2024-08-22,12.75,
user_04394,2022-01-12,2022-07-12,23.19,
user_04395,2017-01-09,2017-04-09,6.81,
user_04396,2024-03-10,2024-12-10,20.3,
user_04397,2024-04-16,2024-06-16,8.97,
user_04398,2025-06-23,2026-01-23,8.87,
user_04399,2021-07-25,2022-06-25,6.89,
user_04400,2023-03-12,2023-06-12,12.8,
user_04401,2022-07-23,2023-02-23,7.67,
user_04402,2025-07-06,2025-12-06,7.86,
user_04403,2023-06-28,2024-05-28,10.04,
user_04404,2019-05-18,2019-12-18,6.4,
user_04405,2022-12-21,2023-03-21,35.63,
user_04406,2017-01-22,2017-04-22,19.75,
user_04407,2020-10-02,2021-06-02,25.67,
user_04408,2022-02-14,2022-08-14,13.48,
user_04409,2025-04-09,2026-01-09,6.89,
user_04410,2023-03-16,2023-06-16,13.35,
user_04411,2017-11-01,2018-04-01,18.87,
user_04412,2019-03-18,2019-08-18,8.26,
user_04413,2019-08-09,2020-02-09,13.24,
user_04414,2022-09-13,2023-03-13,10.23,
user_04415,2021-02-22,2021-09-22,13.12,
user_04416,2017-04-09,2017-09-09,6.61,
user_04417,2024-01-10,2024-05-10,21.32,
user_04418,2019-10-23,2020-05-23,18.19,
user_04419,2021-02-03,2021-06-03,24.35,
user_04420,2019-10-16,2020-05-16,26.48,
user_04421,2020-09-28,2021-03-28,15.34,
user_04422,2019-08-28,2020-01-28,6.44,
user_04423,2025-09-13,2026-02-13,9.72,
user_04424,2021-12-02,2022-10-02,22.44,
user_04425,2024-01-06,2024-09-06,19.03,
user_04426,2018-05-27,2019-01-27,15.77,
user_04427,2017-08-20,2018-01-20,17.59,
user_04428,2021-03-26,2021-09-26,12.83,
user_04429,2024-10-11,2025-01-11,17.61,
user_04430,2018-01-13,2018-04-13,10.19,
user_04431,2024-04-09,2024-06-09,12.98,
user_04432,2020-05-19,2021-01-19,10.01,
user_04433,2021-11-04,2022-10-04,17.5,
user_04434,2023-03-04,2024-01-04,9.0,
user_04435,2017-07-15,2018-04-15,10.33,
user_04436,2020-01-30,2020-12-30,13.01,
user_04437,2023-12-04,2024-07-04,14.64,
user_04438,2019-08-13,2019-11-13,7.09,
user_04439,2025-10-31,2026-03-31,12.95,
user_04440,2017-02-13,2017-12-13,9.79,
user_04441,2022-03-17,2022-04-17,13.96,
user_04442,2023-12-16,2024-08-16,10.41,
user_04443,2020-10-23,2021-06-23,18.23,
user_04444,2024-07-30,2024-11-30,17.38,
user_04445,2022-02-03,2022-12-03,9.0,
user_04446,2023-08-05,2024-01-05,17.72,
user_04447,2017-10-23,2018-02-23,11.34,
user_04448,2023-05-30,2024-02-29,14.12,
user_04449,2024-03-06,2024-05-06,9.2,
user_04450,2023-06-06,2023-09-06,28.4,
user_04451,2021-07-04,2021-10-04,7.55,
user_04452,2020-06-27,2021-01-27,8.89,
user_04453,2023-12-19,2024-07-19,12.47,
user_04454,2019-09-23,2019-12-23,11.66,
user_04455,2017-06-23,2017-10-23,13.49,
user_04456,2019-08-09,2020-02-09,11.0,
user_04457,2022-10-03,2023-07-03,24.57,
user_04458,2025-06-17,2025-10-17,8.06,
user_04459,2023-07-19,2023-08-19,8.24,
user_04460,2025-09-12,2026-02-12,10.9,
user_04461,2021-01-29,2021-04-29,15.45,
user_04462,2020-11-05,2021-05-05,15.5,
user_04463,2025-10-21,2026-08-21,17.66,
user_04464,2022-04-21,2022-09-21,9.5,
user_04465,2018-08-16,2019-01-16,8.71,
user_04466,2021-06-25,2022-01-25,45.14,
user_04467,2023-04-11,2023-11-11,10.92,
user_04468,2021-09-25,2022-03-25,17.33,
user_04469,2019-04-01,2019-10-01,10.48,
user_04470,2019-04-05,2019-09-05,9.13,
user_04471,2020-10-30,2021-02-28,12.38,
user_04472,2021-02-21,2021-09-21,9.88,
user_04473,2022-03-30,2022-05-30,9.54,
user_04474,2020-09-18,2021-05-18,16.26,
user_04475,2023-05-08,2024-01-08,6.49,
user_04476,2023-11-29,2024-05-29,6.02,
user_04477,2019-09-30,2020-06-30,40.44,
user_04478,2020-11-10,2021-04-10,23.8,
user_04479,2017-06-22,2018-02-22,11.78,
user_04480,2017-01-16,2017-06-16,20.25,
user_04481,2024-10-10,2025-05-10,11.13,
user_04482,2022-09-10,2023-05-10,40.88,
user_04483,2021-03-12,2021-07-12,10.62,
user_04484,2020-09-19,2021-04-19,8.79,
user_04485,2021-03-20,2021-07-20,17.86,
user_04486,2018-06-19,2018-09-19,11.97,
user_04487,2017-01-28,2017-08-28,13.97,
user_04488,2017-10-30,2018-03-30,14.57,
user_04489,2023-03-23,2023-08-23,31.95,
user_04490,2019-06-14,2020-01-14,11.55,
user_04491,2024-01-30,2024-04-30,6.35,
user_04492,2025-08-02,2025-12-02,10.12,
user_04493,2017-05-02,2017-11-02,6.45,
user_04494,2019-05-27,2019-10-27,11.25,
user_04495,2025-01-15,2025-05-15,11.28,
user_04496,2018-05-12,2019-04-12,12.15,
user_04497,2023-03-22,2023-08-22,8.91,
user_04498,2018-07-24,2018-12-24,7.64,
user_04499,2024-08-06,2024-12-06,7.32,
user_04500,2017-10-21,2018-04-21,6.68,
user_04501,2023-02-27,2023-08-27,8.45,
user_04502,2023-01-12,2023-08-12,15.74,
user_04503,2018-03-31,2018-06-30,9.57,
user_04504,2019-05-12,2020-02-12,8.31,
user_04505,2019-09-11,2020-02-11,10.34,
user_04506,2021-03-06,2021-05-06,6.87,
user_04507,2022-11-29,2023-07-29,7.08,
user_04508,2023-12-28,2024-02-28,11.92,
user_04509,2024-12-22,2025-05-22,12.22,
user_04510,2018-02-15,2018-07-15,9.29,
user_04511,2018-06-20,2019-02-20,12.29,
user_04512,2019-02-25,2019-10-25,11.8,
user_04513,2024-10-15,2025-05-15,8.14,
user_04514,2023-09-22,2023-12-22,8.83,
user_04515,2024-02-19,2024-06-19,29.1,
user_04516,2017-06-28,2017-12-28,6.96,
user_04517,2023-08-03,2023-10-03,18.39,
user_04518,2021-09-29,2022-07-29,9.75,
user_04519,2018-02-21,2018-06-21,43.67,
user_04520,2017-08-07,2017-11-07,11.29,
user_04521,2020-02-22,2020-07-22,6.97,
user_04522,2022-09-13,2023-03-13,18.48,
user_04523,2022-06-26,2023-03-26,16.98,
user_04524,2017-09-23,2018-05-23,6.39,
user_04525,2025-11-14,2026-02-14,16.72,
user_04526,2017-09-23,2018-05-23,7.13,
user_04527,2020-02-11,2020-10-11,17.09,
user_04528,2024-03-27,2024-11-27,9.85,
user_04529,2021-03-13,2021-10-13,28.25,
user_04530,2022-03-17,2022-07-17,12.97,
user_04531,2023-05-25,2024-01-25,9.76,
user_04532,2024-10-15,2025-03-15,6.23,
user_04533,2022-07-20,2023-01-20,13.83,
user_04534,2023-07-09,2024-01-09,12.86,
user_04535,2025-11-13,2026-05-13,10.31,
user_04536,2017-05-30,2018-03-30,16.18,
user_04537,2025-02-05,2025-04-05,10.3,
user_04538,2024-09-30,2025-02-28,6.8,
user_04539,2018-10-05,2019-01-05,9.66,
user_04540,2021-03-25,2021-10-25,8.79,
user_04541,2021-03-13,2021-08-13,9.01,
user_04542,2017-10-01,2018-09-01,9.42,
user_04543,2017-10-04,2018-05-04,11.11,
user_04544,2021-07-29,2022-03-29,6.07,
user_04545,2023-07-20,2023-11-20,7.37,
user_04546,2021-07-10,2021-11-10,11.18,
user_04547,2021-10-12,2022-03-12,18.54,
user_04548,2021-11-07,2022-02-07,15.18,
user_04549,2022-07-31,2023-02-28,7.13,
user_04550,2021-04-16,2021-12-16,22.41,
user_04551,2020-10-13,2021-02-13,7.17,
user_04552,2022-12-19,2023-12-19,17.59,
user_04553,2025-03-03,2025-08-03,8.53,
user_04554,2024-08-02,2025-04-02,26.09,
user_04555,2023-02-18,2023-06-18,21.31,
user_04556,2025-10-24,2026-04-24,21.12,
user_04557,2018-10-27,2019-03-27,9.84,
user_04558,2017-08-31,2017-11-30,12.81,
user_04559,2023-02-15,2023-05-15,6.37,
user_04560,2018-07-23,2019-01-23,16.42,
user_04561,2019-10-22,2020-02-22,44.42,
user_04562,2025-08-14,2026-03-14,16.21,
user_04563,2020-01-30,2020-04-30,31.53,
user_04564,2022-06-25,2023-02-25,9.29,
user_04565,2025-06-09,2025-10-09,28.02,
user_04566,2023-02-03,2023-06-03,7.45,
user_04567,2017-02-04,2017-08-04,16.03,
user_04568,2020-02-29,2020-10-29,11.21,
user_04569,2025-10-13,2026-05-13,7.0,
user_04570,2021-07-20,2021-10-20,11.8,
user_04571,2025-07-01,2026-03-01,25.82,
user_04572,2022-04-18,2023-02-18,30.51,
user_04573,2025-07-15,2026-02-15,6.62,
user_04574,2021-06-17,2021-12-17,6.6,
user_04575,2023-07-16,2024-02-16,16.94,
user_04576,2022-04-28,2022-08-28,9.89,
user_04577,2022-04-24,2022-11-24,11.3,
user_04578,2025-07-01,2025-09-01,32.51,
user_04579,2022-03-05,2022-05-05,8.72,
user_04580,2017-12-18,2018-02-18,6.32,
user_04581,2019-02-09,2019-08-09,20.58,
user_04582,2024-10-29,2025-05-29,11.18,
user_04583,2021-12-02,2022-04-02,10.51,
user_04584,2023-04-07,2023-09-07,8.82,
user_04585,2018-02-07,2018-07-07,7.86,
user_04586,2018-06-10,2018-12-10,8.04,
user_04587,2025-04-11,2025-12-11,52.8,
user_04588,2024-04-27,2025-01-27,13.62,
user_04589,2020-12-23,2021-09-23,15.49,
user_04590,2021-09-13,2022-04-13,17.38,
user_04591,2025-06-10,2026-07-10,16.12,
user_04592,2025-09-25,2026-05-25,47.0,
user_04593,2020-05-12,2020-09-12,23.85,
user_04594,2017-04-06,2017-07-06,12.5,
user_04595,2017-05-12,2017-09-12,13.66,
user_04596,2018-09-22,2019-04-22,7.6,
user_04597,2020-09-14,2021-03-14,6.41,
user_04598,2025-12-18,2026-08-18,6.51,
user_04599,2023-10-26,2024-01-26,10.69,
user_04600,2021-05-21,2021-12-21,12.93,
user_04601,2019-04-17,2019-06-17,14.38,
user_04602,2017-09-18,2017-12-18,25.85,
user_04603,2019-02-11,2019-07-11,11.04,
user_04604,2020-09-08,2021-03-08,6.17,
user_04605,2022-01-24,2022-03-24,9.6,
user_04606,2020-06-01,2021-01-01,20.53,
user_04607,2017-10-25,2018-06-25,11.16,
user_04608,2018-12-29,2019-02-28,8.85,
user_04609,2023-03-18,2023-07-18,6.25,
user_04610,2017-04-20,2017-09-20,29.12,
user_04611,2017-08-30,2018-07-30,15.08,
user_04612,2021-04-30,2021-11-30,14.07,
user_04613,2018-11-03,2019-08-03,15.19,
user_04614,2021-09-15,2022-01-15,10.47,
user_04615,2017-07-26,2018-03-26,23.8,
user_04616,2017-02-15,2017-12-15,15.86,
user_04617,2024-09-27,2025-03-27,8.11,
user_04618,2021-05-21,2021-12-21,27.03,
user_04619,2017-11-16,2018-08-16,15.54,
user_04620,2020-06-18,2020-08-18,14.25,
user_04621,2017-10-09,2018-05-09,10.28,
user_04622,2019-04-26,2019-10-26,9.81,
user_04623,2018-09-04,2019-04-04,7.72,
user_04624,2024-12-16,2025-12-16,26.89,
user_04625,2018-10-13,2019-07-13,7.64,
user_04626,2020-06-25,2020-10-25,11.33,
user_04627,2022-08-21,2023-02-21,8.78,
user_04628,2022-02-23,2022-11-23,7.82,
user_04629,2017-01-16,2017-03-16,11.61,
user_04630,2021-12-31,2022-08-31,6.33,
user_04631,2020-03-11,2020-05-11,13.23,
user_04632,2019-10-09,2020-05-09,11.14,
user_04633,2023-05-21,2024-01-21,8.79,
user_04634,2022-02-28,2022-05-28,13.01,
user_04635,2017-06-10,2018-01-10,6.24,
user_04636,2020-03-25,2020-05-25,8.41,
user_04637,2022-02-13,2022-07-13,21.25,
user_04638,2024-12-24,2025-05-24,7.01,
user_04639,2021-05-21,2021-09-21,22.31,
user_04640,2018-12-19,2019-02-19,12.12,
user_04641,2019-01-06,2019-08-06,17.0,
user_04642,2025-03-23,2025-10-23,22.17,
user_04643,2021-04-25,2021-11-25,10.17,
user_04644,2019-01-22,2019-04-22,9.78,
user_04645,2018-01-27,2018-06-27,10.83,
user_04646,2017-06-28,2017-10-28,29.31,
user_04647,2024-11-15,2025-05-15,8.25,
user_04648,2025-01-08,2025-07-08,12.14,
user_04649,2020-04-10,2020-09-10,22.74,
user_04650,2017-10-01,2018-07-01,29.51,
user_04651,2025-02-06,2025-04-06,21.23,
user_04652,2022-07-15,2023-05-15,19.83,
user_04653,2025-07-18,2025-11-18,8.95,
user_04654,2021-02-19,2021-11-19,9.67,
user_04655,2017-10-31,2018-07-31,12.41,
user_04656,2025-09-28,2026-04-28,18.38,
user_04657,2022-01-22,2022-06-22,9.09,
user_04658,2018-09-19,2019-04-19,10.22,
user_04659,2022-03-09,2023-01-09,6.2,
user_04660,2022-12-06,2023-12-06,11.84,
user_04661,2025-05-29,2025-10-29,6.51,
user_04662,2020-11-08,2021-05-08,10.87,
user_04663,2019-03-08,2019-09-08,6.3,
user_04664,2017-02-13,2018-07-13,6.21,
user_04665,2023-05-12,2024-01-12,12.97,
user_04666,2020-09-01,2021-01-01,9.0,
user_04667,2022-03-17,2022-07-17,6.96,
user_04668,2017-10-07,2018-05-07,7.84,
user_04669,2023-01-15,2023-06-15,27.48,
user_04670,2025-07-31,2025-12-31,6.26,
user_04671,2022-04-13,2022-06-13,7.88,
user_04672,2018-10-23,2019-03-23,7.64,
user_04673,2017-02-17,2017-05-17,10.22,
user_04674,2018-12-27,2019-10-27,32.75,
user_04675,2021-09-26,2022-02-26,14.32,
user_04676,2018-11-21,2019-09-21,8.15,
user_04677,2023-11-11,2024-05-11,12.12,
user_04678,2019-05-13,2019-08-13,26.91,
user_04679,2019-12-22,2020-05-22,8.68,
user_04680,2023-05-28,2023-10-28,38.36,
user_04681,2023-02-10,2023-09-10,8.26,
user_04682,2021-12-16,2022-06-16,8.39,
user_04683,2024-02-14,2024-10-14,6.27,
user_04684,2024-03-10,2024-06-10,41.02,
user_04685,2024-05-27,2025-01-27,12.54,
user_04686,2021-05-19,2021-11-19,26.28,
user_04687,2021-12-24,2022-03-24,31.08,
user_04688,2017-01-17,2017-06-17,20.14,
user_04689,2020-01-08,2020-06-08,15.08,
user_04690,2019-10-20,2020-06-20,9.95,
user_04691,2019-09-05,2019-12-05,8.29,
user_04692,2017-02-12,2017-05-12,9.85,
user_04693,2017-03-01,2018-02-01,8.31,
user_04694,2019-02-27,2019-09-27,14.2,
user_04695,2017-09-16,2018-01-16,9.71,
user_04696,2025-01-13,2025-04-13,25.99,
user_04697,2024-07-16,2024-11-16,14.88,
user_04698,2018-11-19,2019-03-19,8.68,
user_04699,2017-06-30,2017-09-30,27.34,
user_04700,2018-03-18,2019-04-18,12.51,
user_04701,2020-08-14,2020-12-14,36.59,
user_04702,2019-02-16,2020-01-16,12.44,
user_04703,2023-01-28,2023-09-28,9.9,
user_04704,2021-10-19,2022-04-19,7.44,
user_04705,2018-09-29,2019-01-29,6.21,
user_04706,2019-09-05,2020-04-05,17.07,
user_04707,2020-04-03,2021-01-03,6.7,
user_04708,2017-02-19,2017-07-19,8.45,
user_04709,2022-02-23,2022-06-23,13.78,
user_04710,2023-01-19,2023-04-19,34.91,
user_04711,2024-04-16,2024-08-16,9.27,
user_04712,2017-06-29,2018-02-28,12.47,
user_04713,2018-10-08,2019-01-08,8.25,
user_04714,2025-08-10,2026-04-10,11.86,
user_04715,2018-02-22,2018-08-22,9.24,
user_04716,2025-11-16,2026-08-16,6.11,
user_04717,2023-05-21,2023-12-21,8.25,
user_04718,2025-09-13,2026-04-13,14.67,
user_04719,2019-09-15,2019-11-15,6.5,
user_04720,2024-10-23,2025-04-23,10.55,
user_04721,2025-08-26,2025-12-26,10.82,
user_04722,2020-09-22,2021-03-22,6.51,
user_04723,2023-10-29,2024-07-29,11.47,
user_04724,2020-07-26,2020-11-26,8.11,
user_04725,2024-06-22,2025-02-22,10.93,
user_04726,2020-10-04,2021-09-04,13.5,
user_04727,2025-03-20,2025-06-20,7.55,
user_04728,2021-04-16,2021-12-16,11.5,
user_04729,2025-04-27,2026-01-27,10.22,
user_04730,2022-04-22,2022-10-22,16.6,
user_04731,2017-02-24,2017-05-24,15.11,
user_04732,2022-09-01,2023-01-01,11.24,
user_04733,2018-05-24,2018-08-24,8.43,
user_04734,2025-04-11,2025-12-11,12.5,
user_04735,2019-09-25,2020-03-25,8.93,
user_04736,2017-09-03,2018-03-03,10.03,
user_04737,2021-05-16,2021-08-16,11.7,
user_04738,2018-02-27,2018-09-27,7.86,
user_04739,2024-03-14,2024-07-14,8.82,
user_04740,2025-04-27,2025-07-27,11.4,
user_04741,2021-12-23,2022-10-23,15.69,
user_04742,2020-09-08,2021-02-08,7.0,
user_04743,2019-08-26,2020-02-26,10.98,
user_04744,2025-07-12,2026-01-12,10.3,
user_04745,2024-03-08,2024-10-08,8.38,
user_04746,2024-04-08,2024-08-08,8.99,
user_04747,2025-06-02,2025-12-02,14.28,
user_04748,2024-08-22,2024-12-22,7.33,
user_04749,2020-11-04,2021-05-04,13.86,
user_04750,2021-10-04,2022-07-04,10.24,
user_04751,2025-04-25,2025-12-25,11.32,
user_04752,2019-10-15,2020-07-15,14.17,
user_04753,2024-10-22,2025-01-22,8.81,
user_04754,2023-10-27,2024-02-27,46.4,
user_04755,2022-11-06,2023-06-06,6.5,
user_04756,2021-12-17,2022-06-17,28.22,
user_04757,2017-09-22,2018-04-22,7.82,
user_04758,2017-10-14,2018-06-14,27.08,
user_04759,2017-08-02,2018-01-02,7.17,
user_04760,2018-08-03,2018-12-03,14.59,
user_04761,2018-05-30,2018-11-30,9.4,
user_04762,2022-05-09,2022-07-09,22.67,
user_04763,2025-12-02,2026-04-02,14.45,
user_04764,2019-08-26,2020-05-26,11.79,
user_04765,2021-10-12,2022-02-12,6.97,
user_04766,2020-06-29,2020-09-29,9.59,
user_04767,2018-07-24,2018-12-24,7.09,
user_04768,2018-05-26,2019-01-26,11.55,
user_04769,2020-05-26,2020-11-26,8.98,
user_04770,2020-10-28,2021-05-28,10.25,
user_04771,2019-04-05,2019-10-05,7.25,
user_04772,2024-02-16,2024-12-16,17.85,
user_04773,2021-01-12,2021-10-12,8.12,
user_04774,2018-11-19,2019-05-19,11.15,
user_04775,2021-09-28,2022-01-28,9.86,
user_04776,2025-03-30,2025-05-30,9.32,
user_04777,2018-10-01,2019-06-01,62.76,
user_04778,2025-11-25,2026-03-25,10.32,
user_04779,2025-07-18,2026-03-18,17.41,
user_04780,2017-12-07,2018-05-07,7.06,
user_04781,2020-05-14,2020-10-14,13.36,
user_04782,2018-09-18,2018-11-18,7.09,
user_04783,2018-12-21,2019-03-21,18.11,
user_04784,2021-01-09,2021-07-09,18.07,
user_04785,2020-03-06,2020-07-06,9.25,
user_04786,2023-10-19,2024-10-19,10.64,
user_04787,2020-09-26,2021-02-26,10.97,
user_04788,2021-01-25,2021-04-25,12.04,
user_04789,2025-04-25,2025-10-25,14.52,
user_04790,2017-02-03,2017-11-03,10.39,
user_04791,2025-03-11,2025-04-11,14.9,
user_04792,2022-07-06,2022-11-06,8.78,
user_04793,2021-08-31,2022-02-28,16.24,
user_04794,2025-04-29,2025-08-29,7.54,
user_04795,2022-06-29,2023-01-29,17.85,
user_04796,2023-08-07,2024-02-07,10.2,
user_04797,2025-01-17,2025-06-17,7.78,
user_04798,2025-04-26,2025-10-26,6.64,
user_04799,2025-06-07,2026-01-07,24.85,
user_04800,2019-03-07,2019-11-07,19.18,
user_04801,2019-11-12,2020-06-12,11.79,
user_04802,2025-06-06,2026-01-06,24.42,
user_04803,2022-09-19,2023-06-19,6.67,
user_04804,2024-02-14,2024-04-14,24.05,
user_04805,2024-10-23,2025-04-23,26.62,
user_04806,2020-02-12,2020-05-12,8.18,
user_04807,2025-04-02,2025-10-02,22.69,
user_04808,2021-02-23,2021-09-23,8.54,
user_04809,2024-05-10,2024-10-10,17.98,
user_04810,2024-12-04,2025-07-04,6.58,
user_04811,2024-10-27,2025-06-27,6.96,
user_04812,2018-08-29,2018-12-29,23.45,
user_04813,2020-11-27,2021-02-27,6.21,
user_04814,2018-08-27,2018-10-27,10.04,
user_04815,2022-06-14,2023-01-14,13.57,
user_04816,2024-06-07,2025-02-07,6.5,
user_04817,2017-02-20,2017-09-20,24.84,
user_04818,2017-10-12,2018-08-12,8.78,
user_04819,2021-04-24,2021-10-24,8.01,
user_04820,2023-07-29,2024-01-29,16.62,
user_04821,2017-11-26,2018-06-26,8.91,
user_04822,2019-02-13,2019-08-13,11.57,
user_04823,2018-11-11,2019-04-11,16.19,
user_04824,2019-11-02,2020-08-02,13.59,
user_04825,2022-08-13,2022-11-13,16.67,
user_04826,2024-05-21,2024-12-21,39.72,
user_04827,2023-07-29,2024-09-29,12.93,
user_04828,2021-08-13,2022-02-13,7.01,
user_04829,2025-02-28,2025-05-28,13.57,
user_04830,2018-03-24,2018-07-24,7.27,
user_04831,2025-09-17,2026-06-17,29.32,
user_04832,2018-08-08,2018-12-08,15.24,
user_04833,2018-09-16,2019-01-16,11.02,
user_04834,2021-06-19,2021-11-19,12.5,
user_04835,2017-01-27,2017-10-27,9.56,
user_04836,2022-07-08,2023-01-08,30.9,
user_04837,2017-08-28,2017-12-28,6.42,
user_04838,2021-09-08,2022-10-08,24.29,
user_04839,2024-05-04,2024-10-04,17.31,
user_04840,2020-07-21,2021-03-21,15.33,
user_04841,2019-12-29,2020-04-29,7.16,
user_04842,2018-01-20,2018-07-20,8.52,
user_04843,2018-06-12,2019-01-12,7.46,
user_04844,2018-03-28,2018-08-28,12.76,
user_04845,2019-05-21,2020-01-21,6.68,
user_04846,2017-08-09,2017-12-09,17.19,
user_04847,2025-07-07,2026-06-07,6.39,
user_04848,2025-03-09,2025-07-09,13.22,
user_04849,2021-12-11,2022-04-11,12.3,
user_04850,2024-01-02,2024-07-02,10.7,
user_04851,2022-11-29,2023-01-29,23.87,
user_04852,2019-06-21,2019-12-21,6.14,
user_04853,2018-01-09,2018-10-09,16.42,
user_04854,2019-10-19,2020-02-19,8.24,
user_04855,2018-11-03,2019-06-03,10.49,
user_04856,2024-07-18,2025-03-18,20.39,
user_04857,2017-02-08,2017-08-08,6.86,
user_04858,2023-10-01,2024-09-01,6.73,
user_04859,2024-06-18,2024-10-18,8.73,
user_04860,2017-06-21,2017-11-21,14.14,
user_04861,2021-09-15,2021-11-15,6.08,
user_04862,2021-03-19,2021-11-19,12.28,
user_04863,2025-07-16,2025-11-16,6.37,
user_04864,2021-04-02,2021-07-02,7.81,
user_04865,2020-10-12,2020-11-12,12.2,
user_04866,2020-10-10,2021-08-10,6.44,
user_04867,2020-11-06,2021-07-06,11.72,
